delay;vin;lock_status;latitude;longitude;altitude;speed;battery_voltage;cabin_temperature;fuel_level
32672;YA-DRIVE-001;0;55.96076086;37.35703176;657.81;0;24,01;22,00;66
32673;YA-DRIVE-001;0;55.96076090;37.35703165;657.81;0;24,088;22,00;66
32674;YA-DRIVE-001;0;55.96076095;37.35703154;657.81;0;24,033;22,00;66
32675;YA-DRIVE-001;0;55.96076098;37.35703150;657.81;0;24,02;22,00;66
32676;YA-DRIVE-001;0;55.96076101;37.35703140;657.81;0;24,072;22,00;66
32677;YA-DRIVE-001;0;55.96076104;37.35703130;657.81;0;24,089;22,00;66
32678;YA-DRIVE-001;0;55.96076108;37.35703123;657.81;0;24,015;22,00;66
32679;YA-DRIVE-001;0;55.96076111;37.35703113;657.81;0;24,09;22,00;66
32680;YA-DRIVE-001;0;55.96076112;37.35703103;657.81;0;24,035;22,00;66
32681;YA-DRIVE-001;0;55.96076114;37.35703094;657.81;0;24,011;22,00;66
32682;YA-DRIVE-001;0;55.96076118;37.35703083;657.81;0;24,082;22,00;66
32683;YA-DRIVE-001;0;55.96076121;37.35703076;657.81;0;24,05;22,00;66
32684;YA-DRIVE-001;0;55.96076125;37.35703069;657.81;0;24,001;22,00;66
32685;YA-DRIVE-001;0;55.96076128;37.35703058;658.14;0;24,093;22,00;66
32686;YA-DRIVE-001;0;55.96076129;37.35703050;658.14;0;24,016;22,00;66
32687;YA-DRIVE-001;0;55.96076131;37.35703043;658.14;0;24,05;22,00;66
32688;YA-DRIVE-001;0;55.96076134;37.35703031;658.14;0;24,023;22,00;66
32689;YA-DRIVE-001;0;55.96076137;37.35703023;658.14;0;24,047;22,00;66
32690;YA-DRIVE-001;0;55.96076139;37.35703014;658.14;0;24,059;22,00;66
32691;YA-DRIVE-001;0;55.96076143;37.35703002;658.14;0;24,032;22,00;66
32692;YA-DRIVE-001;0;55.96076146;37.35702993;658.14;0;24,073;22,00;66
32693;YA-DRIVE-001;0;55.96076147;37.35702980;658.14;0;24,001;22,00;66
32694;YA-DRIVE-001;0;55.96076149;37.35702967;658.14;0;24,028;22,00;66
32695;YA-DRIVE-001;0;55.96076151;37.35702957;658.14;0;24,004;22,00;66
32696;YA-DRIVE-001;0;55.96076154;37.35702945;658.14;0;24,062;22,00;66
32697;YA-DRIVE-001;0;55.96076158;37.35702934;658.14;0;24,017;22,00;66
32698;YA-DRIVE-001;0;55.96076160;37.35702927;658.14;0;24,093;22,00;66
32699;YA-DRIVE-001;0;55.96076163;37.35702916;658.14;0;24,052;22,00;66
32700;YA-DRIVE-001;0;55.96076164;37.35702910;658.14;0;24,037;22,00;66
32701;YA-DRIVE-001;0;55.96076168;37.35702900;658.14;0;24,093;22,00;66
32702;YA-DRIVE-001;0;55.96076169;37.35702887;658.14;0;24,076;22,00;66
32703;YA-DRIVE-001;0;55.96076172;37.35702880;658.14;0;24,043;22,00;66
32704;YA-DRIVE-001;0;55.96076175;37.35702868;658.14;0;24,023;22,00;66
32705;YA-DRIVE-001;0;55.96076178;37.35702859;658.14;0;24,035;22,00;66
32706;YA-DRIVE-001;0;55.96076183;37.35702853;658.14;0;24,076;22,00;66
32707;YA-DRIVE-001;0;55.96076187;37.35702846;658.14;0;24,044;22,00;66
32708;YA-DRIVE-001;0;55.96076188;37.35702843;658.14;0;24,093;22,00;66
32709;YA-DRIVE-001;0;55.96076192;37.35702834;658.14;0;24,04;22,00;66
32710;YA-DRIVE-001;0;55.96076194;37.35702829;658.14;0;24,088;22,00;66
32711;YA-DRIVE-001;0;55.96076195;37.35702824;658.14;0;24,049;22,00;66
32712;YA-DRIVE-001;0;55.96076197;37.35702813;658.14;0;24,073;22,00;66
32713;YA-DRIVE-001;0;55.96076199;37.35702809;658.14;0;24,011;22,00;66
32714;YA-DRIVE-001;0;55.96076202;37.35702801;658.14;0;24,072;22,00;66
32715;YA-DRIVE-001;0;55.96076206;37.35702793;658.14;0;24,039;22,00;66
32716;YA-DRIVE-001;0;55.96076207;37.35702792;658.14;0;24,075;22,00;66
32717;YA-DRIVE-001;0;55.96076210;37.35702786;658.14;0;24,016;22,00;66
32718;YA-DRIVE-001;0;55.96076213;37.35702789;658.14;0;24,081;22,00;66
32719;YA-DRIVE-001;0;55.96076214;37.35702789;658.14;0;24,078;22,00;66
32720;YA-DRIVE-001;0;55.96076215;37.35702787;658.14;0;24,029;22,00;66
32721;YA-DRIVE-001;0;55.96076217;37.35702786;658.14;0;24,002;22,00;66
32722;YA-DRIVE-001;0;55.96076217;37.35702784;658.14;0;24,033;22,00;66
32723;YA-DRIVE-001;0;55.96076219;37.35702786;658.14;0;24,017;22,00;66
32724;YA-DRIVE-001;0;55.96076220;37.35702785;658.14;0;24,06;22,00;66
32725;YA-DRIVE-001;0;55.96076222;37.35702784;658.14;0;24,037;22,00;66
32726;YA-DRIVE-001;0;55.96076223;37.35702781;658.14;0;24,032;22,00;66
32727;YA-DRIVE-001;0;55.96076223;37.35702779;658.46;0;24,052;22,00;66
32728;YA-DRIVE-001;0;55.96076223;37.35702779;658.46;0;24,05;22,00;66
32729;YA-DRIVE-001;0;55.96076223;37.35702778;658.46;0;24,001;22,00;66
32730;YA-DRIVE-001;0;55.96076225;37.35702779;658.46;0;24,008;22,00;66
32731;YA-DRIVE-001;0;55.96076226;37.35702774;658.46;0;24,08;22,00;66
32732;YA-DRIVE-001;0;55.96076230;37.35702770;658.46;0;24,005;22,00;66
32733;YA-DRIVE-001;0;55.96076232;37.35702763;658.46;0;24,008;22,00;66
32734;YA-DRIVE-001;0;55.96076231;37.35702762;658.46;0;24,098;22,00;66
32735;YA-DRIVE-001;0;55.96076232;37.35702762;658.46;0;24,016;22,00;66
32736;YA-DRIVE-001;0;55.96076231;37.35702761;658.46;0;24,031;22,00;66
32737;YA-DRIVE-001;0;55.96076230;37.35702765;658.46;0;24,045;22,00;66
32738;YA-DRIVE-001;0;55.96076230;37.35702764;658.46;0;24,022;22,00;66
32739;YA-DRIVE-001;0;55.96076230;37.35702766;658.46;0;24,044;22,00;66
32740;YA-DRIVE-001;0;55.96076229;37.35702768;658.46;0;24,002;22,00;66
32741;YA-DRIVE-001;0;55.96076230;37.35702770;658.46;0;24,034;22,00;66
32742;YA-DRIVE-001;0;55.96076230;37.35702771;658.46;0;24,088;22,00;66
32743;YA-DRIVE-001;0;55.96076230;37.35702770;658.46;0;24,043;22,00;66
32744;YA-DRIVE-001;0;55.96076230;37.35702773;658.46;0;24,012;22,00;66
32745;YA-DRIVE-001;0;55.96076230;37.35702771;658.46;0;24,017;22,00;66
32746;YA-DRIVE-001;0;55.96076231;37.35702777;658.46;0;24,077;22,00;66
32747;YA-DRIVE-001;0;55.96076232;37.35702775;658.46;0;24,033;22,00;66
32748;YA-DRIVE-001;0;55.96076233;37.35702774;658.46;0;24,054;22,00;66
32749;YA-DRIVE-001;0;55.96076236;37.35702770;658.46;0;24,016;22,00;66
32750;YA-DRIVE-001;0;55.96076239;37.35702772;658.46;0;24,054;22,00;66
32751;YA-DRIVE-001;0;55.96076241;37.35702772;658.46;0;24,011;22,00;66
32752;YA-DRIVE-001;0;55.96076242;37.35702772;658.46;0;24,098;22,00;66
32753;YA-DRIVE-001;0;55.96076244;37.35702771;658.46;0;24,094;22,00;66
32754;YA-DRIVE-001;0;55.96076244;37.35702772;658.46;0;24,044;22,00;66
32755;YA-DRIVE-001;0;55.96076246;37.35702773;658.46;0;24,02;22,00;66
32756;YA-DRIVE-001;0;55.96076249;37.35702770;658.46;0;24,088;22,00;66
32757;YA-DRIVE-001;0;55.96076250;37.35702771;658.46;0;24,076;22,00;66
32758;YA-DRIVE-001;0;55.96076255;37.35702770;658.46;0;24,098;22,00;66
32759;YA-DRIVE-001;0;55.96076257;37.35702771;658.46;0;24,034;22,00;66
32760;YA-DRIVE-001;0;55.96076260;37.35702768;658.46;0;24,099;22,00;66
32761;YA-DRIVE-001;0;55.96076263;37.35702768;658.46;0;24,054;22,00;66
32762;YA-DRIVE-001;0;55.96076267;37.35702765;658.46;0;24,077;22,00;66
32763;YA-DRIVE-001;0;55.96076270;37.35702764;658.46;0;24,03;22,00;66
32764;YA-DRIVE-001;0;55.96076274;37.35702757;658.46;0;24,044;22,00;66
32765;YA-DRIVE-001;0;55.96076276;37.35702753;658.46;0;24,036;22,00;66
32766;YA-DRIVE-001;0;55.96076278;37.35702747;658.46;0;24,049;22,00;66
32767;YA-DRIVE-001;0;55.96076281;37.35702743;658.46;0;24,006;22,00;66
32768;YA-DRIVE-001;0;55.96076283;37.35702736;658.46;0;24,052;22,00;66
32769;YA-DRIVE-001;0;55.96076286;37.35702730;658.46;0;24,085;22,00;66
32770;YA-DRIVE-001;0;55.96076288;37.35702724;658.46;0;24,09;22,00;66
32771;YA-DRIVE-001;0;55.96076290;37.35702721;658.46;0;24,073;22,00;66
32772;YA-DRIVE-001;0;55.96076292;37.35702712;658.46;0;24,004;22,00;66
32773;YA-DRIVE-001;0;55.96076294;37.35702706;658.46;0;24,038;22,00;66
32774;YA-DRIVE-001;0;55.96076297;37.35702696;658.46;0;24,002;22,00;66
32775;YA-DRIVE-001;0;55.96076297;37.35702692;658.46;0;24,039;22,00;66
32776;YA-DRIVE-001;0;55.96076299;37.35702682;658.46;0;24,096;22,00;66
32777;YA-DRIVE-001;0;55.96076301;37.35702673;658.46;0;24,014;22,00;66
32778;YA-DRIVE-001;0;55.96076304;37.35702663;658.46;0;24,059;22,00;66
32779;YA-DRIVE-001;0;55.96076304;37.35702653;658.46;0;24,045;22,00;66
32780;YA-DRIVE-001;0;55.96076305;37.35702641;658.46;0;24,061;22,00;66
32781;YA-DRIVE-001;0;55.96076306;37.35702633;658.46;0;24,095;22,00;66
32782;YA-DRIVE-001;0;55.96076308;37.35702624;658.46;0;24,092;22,00;66
32783;YA-DRIVE-001;0;55.96076308;37.35702613;658.46;0;24,083;22,00;66
32784;YA-DRIVE-001;0;55.96076308;37.35702601;658.46;0;24,051;22,00;66
32785;YA-DRIVE-001;0;55.96076309;37.35702591;658.46;0;24,024;22,00;66
32786;YA-DRIVE-001;0;55.96076308;37.35702580;658.46;0;24,025;22,00;66
32787;YA-DRIVE-001;0;55.96076307;37.35702569;658.46;0;24,085;22,00;66
32788;YA-DRIVE-001;0;55.96076306;37.35702561;658.46;0;24,081;22,00;66
32789;YA-DRIVE-001;0;55.96076307;37.35702548;658.46;0;24,094;22,00;66
32790;YA-DRIVE-001;0;55.96076304;37.35702538;658.46;0;24,093;22,00;66
32791;YA-DRIVE-001;0;55.96076303;37.35702524;658.46;0;24,09;22,00;66
32792;YA-DRIVE-001;0;55.96076302;37.35702517;658.46;0;24,005;22,00;66
32793;YA-DRIVE-001;0;55.96076302;37.35702504;658.46;0;24,089;22,00;66
32794;YA-DRIVE-001;0;55.96076300;37.35702488;658.46;0;24,056;22,00;66
32795;YA-DRIVE-001;0;55.96076301;37.35702475;658.46;0;24,084;22,00;66
32796;YA-DRIVE-001;0;55.96076302;37.35702468;658.46;0;24,016;22,00;66
32797;YA-DRIVE-001;0;55.96076302;37.35702460;658.46;0;24,014;22,00;66
32798;YA-DRIVE-001;0;55.96076301;37.35702451;658.46;0;24,061;22,00;66
32799;YA-DRIVE-001;0;55.96076300;37.35702442;658.46;0;24,095;22,00;66
32800;YA-DRIVE-001;0;55.96076301;37.35702434;658.46;0;24,04;22,00;66
32801;YA-DRIVE-001;0;55.96076300;37.35702426;658.46;0;24,047;22,00;66
32802;YA-DRIVE-001;0;55.96076303;37.35702415;658.46;0;24,011;22,00;66
32803;YA-DRIVE-001;0;55.96076305;37.35702409;658.46;0;24,015;22,00;66
32804;YA-DRIVE-001;0;55.96076305;37.35702404;658.46;0;24,093;22,00;66
32805;YA-DRIVE-001;0;55.96076304;37.35702398;658.46;0;24,009;22,00;66
32806;YA-DRIVE-001;0;55.96076302;37.35702391;658.46;0;24,018;22,00;66
32807;YA-DRIVE-001;0;55.96076300;37.35702386;658.46;0;24,067;22,00;66
32808;YA-DRIVE-001;0;55.96076301;37.35702383;658.46;0;24,08;22,00;66
32809;YA-DRIVE-001;0;55.96076303;37.35702379;658.46;0;24,006;22,00;66
32810;YA-DRIVE-001;0;55.96076306;37.35702376;658.46;0;24,053;22,00;66
32811;YA-DRIVE-001;0;55.96076306;37.35702371;658.46;0;24,084;22,00;66
32812;YA-DRIVE-001;0;55.96076307;37.35702369;658.46;0;24,003;22,00;66
32813;YA-DRIVE-001;0;55.96076309;37.35702366;658.46;0;24,071;22,00;66
32814;YA-DRIVE-001;0;55.96076309;37.35702362;658.46;0;24,027;22,00;66
32815;YA-DRIVE-001;0;55.96076310;37.35702361;658.46;0;24,093;22,00;66
32816;YA-DRIVE-001;0;55.96076308;37.35702359;658.46;0;24,03;22,00;66
32817;YA-DRIVE-001;0;55.96076307;37.35702357;658.46;0;24,078;22,00;66
32818;YA-DRIVE-001;0;55.96076307;37.35702356;658.46;0;24,049;22,00;66
32819;YA-DRIVE-001;0;55.96076305;37.35702353;658.46;0;24,088;22,00;66
32820;YA-DRIVE-001;0;55.96076303;37.35702350;658.46;0;24,011;22,00;66
32821;YA-DRIVE-001;0;55.96076301;37.35702351;658.46;0;24,071;22,00;66
32822;YA-DRIVE-001;0;55.96076299;37.35702350;658.46;0;24,083;22,00;66
32823;YA-DRIVE-001;0;55.96076296;37.35702350;658.46;0;24,074;22,00;66
32824;YA-DRIVE-001;0;55.96076295;37.35702347;658.46;0;24,079;22,00;66
32825;YA-DRIVE-001;0;55.96076292;37.35702347;658.14;0;24,042;22,00;66
32826;YA-DRIVE-001;0;55.96076291;37.35702344;658.14;0;24,008;22,00;66
32827;YA-DRIVE-001;0;55.96076290;37.35702342;658.14;0;24,079;22,00;66
32828;YA-DRIVE-001;0;55.96076289;37.35702338;658.14;0;24,093;22,00;66
32829;YA-DRIVE-001;0;55.96076288;37.35702334;658.14;0;24,036;22,00;66
32830;YA-DRIVE-001;0;55.96076285;37.35702334;658.14;0;24,005;22,00;66
32831;YA-DRIVE-001;0;55.96076284;37.35702330;658.14;0;24,01;22,00;66
32832;YA-DRIVE-001;0;55.96076282;37.35702329;658.14;0;24,019;22,00;66
32833;YA-DRIVE-001;0;55.96076281;37.35702326;658.14;0;24,05;22,00;66
32834;YA-DRIVE-001;0;55.96076282;37.35702321;658.14;0;24,014;22,00;66
32835;YA-DRIVE-001;0;55.96076282;37.35702319;658.14;0;24,084;22,00;66
32836;YA-DRIVE-001;0;55.96076281;37.35702318;658.14;0;24,001;22,00;66
32837;YA-DRIVE-001;0;55.96076281;37.35702318;658.14;0;24,055;22,00;66
32838;YA-DRIVE-001;0;55.96076281;37.35702318;658.14;0;24,047;22,00;66
32839;YA-DRIVE-001;0;55.96076281;37.35702319;658.14;0;24,082;22,00;66
32840;YA-DRIVE-001;0;55.96076282;37.35702321;658.14;0;24,013;22,00;66
32841;YA-DRIVE-001;0;55.96076283;37.35702326;658.14;0;24,097;22,00;66
32842;YA-DRIVE-001;0;55.96076281;37.35702327;658.14;0;24,075;22,00;66
32843;YA-DRIVE-001;0;55.96076279;37.35702328;658.14;0;24,03;22,00;66
32844;YA-DRIVE-001;0;55.96076279;37.35702328;658.14;0;24,098;22,00;66
32845;YA-DRIVE-001;0;55.96076278;37.35702327;658.14;0;24,031;22,00;66
32846;YA-DRIVE-001;0;55.96076279;37.35702326;658.14;0;24,002;22,00;66
32847;YA-DRIVE-001;0;55.96076277;37.35702323;658.14;0;24,062;22,00;66
32848;YA-DRIVE-001;0;55.96076278;37.35702324;658.14;0;24,076;22,00;66
32849;YA-DRIVE-001;0;55.96076280;37.35702324;658.14;0;24,075;22,00;66
32850;YA-DRIVE-001;0;55.96076282;37.35702323;658.14;0;24,024;22,00;66
32851;YA-DRIVE-001;0;55.96076282;37.35702322;658.14;0;24,09;22,00;66
32852;YA-DRIVE-001;0;55.96076283;37.35702321;658.14;0;24,024;22,00;66
32853;YA-DRIVE-001;0;55.96076284;37.35702320;658.14;0;24,003;22,00;66
32854;YA-DRIVE-001;0;55.96076284;37.35702318;657.81;0;24,018;22,00;66
32855;YA-DRIVE-001;0;55.96076283;37.35702318;657.81;0;24,029;22,00;66
32856;YA-DRIVE-001;0;55.96076283;37.35702319;657.81;0;24,065;22,00;66
32857;YA-DRIVE-001;0;55.96076284;37.35702321;657.81;0;24,026;22,00;66
32858;YA-DRIVE-001;0;55.96076283;37.35702325;657.81;0;24,014;22,00;66
32859;YA-DRIVE-001;0;55.96076283;37.35702325;657.81;0;24,075;22,00;66
32860;YA-DRIVE-001;0;55.96076283;37.35702327;657.81;0;24,012;22,00;66
32861;YA-DRIVE-001;0;55.96076284;37.35702330;657.81;0;24,071;22,00;66
32862;YA-DRIVE-001;0;55.96076284;37.35702330;657.81;0;24,055;22,00;66
32863;YA-DRIVE-001;0;55.96076285;37.35702333;657.81;0;24,027;22,00;66
32864;YA-DRIVE-001;0;55.96076284;37.35702331;657.81;0;24,08;22,00;66
32865;YA-DRIVE-001;0;55.96076284;37.35702332;657.81;0;24,022;22,00;66
32866;YA-DRIVE-001;0;55.96076284;37.35702332;657.81;0;24,048;22,00;66
32867;YA-DRIVE-001;0;55.96076284;37.35702334;657.81;0;24,07;22,00;66
32868;YA-DRIVE-001;0;55.96076283;37.35702338;657.81;0;24,073;22,00;66
32869;YA-DRIVE-001;0;55.96076281;37.35702337;657.81;0;24,096;22,00;66
32870;YA-DRIVE-001;0;55.96076279;37.35702339;657.81;0;24,092;22,00;66
32871;YA-DRIVE-001;0;55.96076278;37.35702338;657.81;0;24,01;22,00;66
32872;YA-DRIVE-001;0;55.96076278;37.35702338;657.81;0;24,089;22,00;66
32873;YA-DRIVE-001;0;55.96076275;37.35702337;657.81;0;24,053;22,00;66
32874;YA-DRIVE-001;0;55.96076276;37.35702337;657.81;0;24,048;22,00;66
32875;YA-DRIVE-001;0;55.96076275;37.35702336;657.81;0;24,076;22,00;66
32876;YA-DRIVE-001;0;55.96076275;37.35702340;657.81;0;24,042;22,00;66
32877;YA-DRIVE-001;0;55.96076275;37.35702339;657.81;0;24,089;22,00;66
32878;YA-DRIVE-001;0;55.96076274;37.35702338;657.81;0;24,036;22,00;66
32879;YA-DRIVE-001;0;55.96076274;37.35702336;657.81;0;24,035;22,00;66
32880;YA-DRIVE-001;0;55.96076275;37.35702335;657.81;0;24,054;22,00;66
32881;YA-DRIVE-001;0;55.96076274;37.35702334;657.81;0;24,01;22,00;66
32882;YA-DRIVE-001;0;55.96076275;37.35702334;657.81;0;24,027;22,00;66
32883;YA-DRIVE-001;0;55.96076277;37.35702333;657.81;0;24,046;22,00;66
32884;YA-DRIVE-001;0;55.96076270;37.35702322;657.81;0;24,052;22,00;66
32885;YA-DRIVE-001;0;55.96076269;37.35702322;657.81;0;24,005;22,00;66
32886;YA-DRIVE-001;0;55.96076272;37.35702322;657.81;0;24,03;22,00;66
32887;YA-DRIVE-001;0;55.96076272;37.35702320;657.81;0;24,04;22,00;66
32888;YA-DRIVE-001;0;55.96076272;37.35702316;657.81;0;24,089;22,00;66
32889;YA-DRIVE-001;0;55.96076270;37.35702312;657.81;0;24,04;22,00;66
32890;YA-DRIVE-001;0;55.96076270;37.35702310;657.81;0;24,064;22,00;66
32891;YA-DRIVE-001;0;55.96076268;37.35702304;657.81;0;24,063;22,00;66
32892;YA-DRIVE-001;0;55.96076266;37.35702293;657.81;0;24,013;22,00;66
32893;YA-DRIVE-001;0;55.96076265;37.35702283;657.81;0;24,092;22,00;66
32894;YA-DRIVE-001;0;55.96076265;37.35702275;657.81;0;24,027;22,00;66
32895;YA-DRIVE-001;0;55.96076266;37.35702266;657.81;0;24,063;22,00;66
32896;YA-DRIVE-001;0;55.96076267;37.35702260;657.81;0;24,066;22,00;66
32897;YA-DRIVE-001;0;55.96076266;37.35702251;657.81;0;24,097;22,00;66
32898;YA-DRIVE-001;0;55.96076269;37.35702246;657.81;0;24,055;22,00;66
32899;YA-DRIVE-001;0;55.96076268;37.35702239;657.81;0;24,098;22,00;66
32900;YA-DRIVE-001;0;55.96076269;37.35702235;657.81;0;24,013;22,00;66
32901;YA-DRIVE-001;0;55.96076268;37.35702228;657.48;0;24,003;22,00;66
32902;YA-DRIVE-001;0;55.96076268;37.35702221;657.48;0;24,085;22,00;66
32903;YA-DRIVE-001;0;55.96076265;37.35702215;657.48;0;24,018;22,00;66
32904;YA-DRIVE-001;0;55.96076263;37.35702207;657.48;0;24,065;22,00;66
32905;YA-DRIVE-001;0;55.96076262;37.35702198;657.48;0;24,032;22,00;66
32906;YA-DRIVE-001;0;55.96076260;37.35702192;657.48;0;24,069;22,00;66
32907;YA-DRIVE-001;0;55.96076258;37.35702182;657.48;0;24,061;22,00;66
32908;YA-DRIVE-001;0;55.96076255;37.35702175;657.48;0;24,074;22,00;66
32909;YA-DRIVE-001;0;55.96076253;37.35702165;657.48;0;24,073;22,00;66
32910;YA-DRIVE-001;0;55.96076255;37.35702158;657.48;0;24,08;22,00;66
32911;YA-DRIVE-001;0;55.96076253;37.35702151;657.48;0;24,035;22,00;66
32912;YA-DRIVE-001;0;55.96076252;37.35702143;657.48;0;24,031;22,00;66
32913;YA-DRIVE-001;0;55.96076250;37.35702136;657.48;0;24,098;22,00;66
32914;YA-DRIVE-001;0;55.96076251;37.35702131;657.48;0;24,076;22,00;66
32915;YA-DRIVE-001;0;55.96076247;37.35702120;657.48;0;24,023;22,00;66
32916;YA-DRIVE-001;0;55.96076245;37.35702116;657.48;0;24,059;22,00;66
32917;YA-DRIVE-001;0;55.96076242;37.35702109;657.48;0;24,041;22,00;66
32918;YA-DRIVE-001;0;55.96076241;37.35702100;657.48;0;24,098;22,00;66
32919;YA-DRIVE-001;0;55.96076239;37.35702093;657.48;0;24,008;22,00;66
32920;YA-DRIVE-001;0;55.96076238;37.35702084;657.48;0;24,086;22,00;66
32921;YA-DRIVE-001;0;55.96076236;37.35702076;657.48;0;24,068;22,00;66
32922;YA-DRIVE-001;0;55.96076235;37.35702067;657.48;0;24,013;22,00;66
32923;YA-DRIVE-001;0;55.96076236;37.35702064;657.48;0;24,011;22,00;66
32924;YA-DRIVE-001;0;55.96076234;37.35702060;657.48;0;24,062;22,00;66
32925;YA-DRIVE-001;0;55.96076233;37.35702062;657.48;0;24,033;22,00;66
32926;YA-DRIVE-001;0;55.96076232;37.35702058;657.48;0;24,064;22,00;66
32927;YA-DRIVE-001;0;55.96076230;37.35702056;657.48;0;24,024;22,00;66
32928;YA-DRIVE-001;0;55.96076230;37.35702054;657.48;0;24,051;22,00;66
32929;YA-DRIVE-001;0;55.96076229;37.35702050;657.48;0;24,008;22,00;66
32930;YA-DRIVE-001;0;55.96076228;37.35702046;657.48;0;24,085;22,00;66
32931;YA-DRIVE-001;0;55.96076228;37.35702039;657.48;0;24,082;22,00;65
32932;YA-DRIVE-001;0;55.96076227;37.35702033;657.48;0;24,018;22,00;65
32933;YA-DRIVE-001;0;55.96076224;37.35702027;657.48;0;24,041;22,00;65
32934;YA-DRIVE-001;0;55.96076226;37.35702024;657.48;0;24,012;22,00;65
32935;YA-DRIVE-001;0;55.96076226;37.35702019;657.48;0;24,033;22,00;65
32936;YA-DRIVE-001;0;55.96076226;37.35702015;657.48;0;24,053;22,00;65
32937;YA-DRIVE-001;0;55.96076225;37.35702012;657.48;0;24,017;22,00;65
32938;YA-DRIVE-001;0;55.96076223;37.35702009;657.48;0;24,028;22,00;65
32939;YA-DRIVE-001;0;55.96076223;37.35702004;657.48;0;24,086;22,00;65
32940;YA-DRIVE-001;0;55.96076221;37.35701997;657.48;0;24,011;22,00;65
32941;YA-DRIVE-001;0;55.96076219;37.35701991;657.48;0;24,012;22,00;65
32942;YA-DRIVE-001;0;55.96076217;37.35701985;657.48;0;24,02;22,00;65
32943;YA-DRIVE-001;0;55.96076217;37.35701981;657.48;0;24,051;22,00;65
32944;YA-DRIVE-001;0;55.96076217;37.35701976;657.48;0;24,037;22,00;65
32945;YA-DRIVE-001;0;55.96076217;37.35701966;657.48;0;24,097;22,00;65
32946;YA-DRIVE-001;0;55.96076218;37.35701961;657.48;0;24,06;22,00;65
32947;YA-DRIVE-001;0;55.96076217;37.35701953;657.48;0;24,004;22,00;65
32948;YA-DRIVE-001;0;55.96076216;37.35701945;657.48;0;24,01;22,00;65
32949;YA-DRIVE-001;0;55.96076216;37.35701939;657.48;0;24,082;22,00;65
32950;YA-DRIVE-001;0;55.96076216;37.35701934;657.48;0;24,004;22,00;65
32951;YA-DRIVE-001;0;55.96076215;37.35701929;657.48;0;24,004;22,00;65
32952;YA-DRIVE-001;0;55.96076212;37.35701922;657.48;0;24,04;22,00;65
32953;YA-DRIVE-001;0;55.96076209;37.35701917;657.48;0;24,061;22,00;65
32954;YA-DRIVE-001;0;55.96076206;37.35701916;657.48;0;24,049;22,00;65
32955;YA-DRIVE-001;0;55.96076203;37.35701914;657.48;0;24,004;22,00;65
32956;YA-DRIVE-001;0;55.96076200;37.35701910;657.48;0;24,093;22,00;65
32957;YA-DRIVE-001;0;55.96076198;37.35701910;657.48;0;24,074;22,00;65
32958;YA-DRIVE-001;0;55.96076195;37.35701905;657.48;0;24,032;22,00;65
32959;YA-DRIVE-001;0;55.96076195;37.35701904;657.48;0;24,077;22,00;65
32960;YA-DRIVE-001;0;55.96076193;37.35701902;657.48;0;24,016;22,00;65
32961;YA-DRIVE-001;0;55.96076190;37.35701900;657.48;0;24,092;22,00;65
32962;YA-DRIVE-001;0;55.96076187;37.35701899;657.48;0;24,088;22,00;65
32963;YA-DRIVE-001;0;55.96076185;37.35701896;657.48;0;24,017;22,00;65
32964;YA-DRIVE-001;0;55.96076181;37.35701894;657.48;0;24,019;22,00;65
32965;YA-DRIVE-001;0;55.96076179;37.35701896;657.48;0;24,071;22,00;65
32966;YA-DRIVE-001;0;55.96076174;37.35701894;657.48;0;24,099;22,00;65
32967;YA-DRIVE-001;0;55.96076171;37.35701891;657.48;0;24,054;22,00;65
32968;YA-DRIVE-001;0;55.96076167;37.35701889;657.48;0;24,081;22,00;65
32969;YA-DRIVE-001;0;55.96076164;37.35701885;657.48;0;24,019;22,00;65
32970;YA-DRIVE-001;0;55.96076159;37.35701879;657.48;0;24,074;22,00;65
32971;YA-DRIVE-001;0;55.96076154;37.35701878;657.48;0;24,071;22,00;65
32972;YA-DRIVE-001;0;55.96076151;37.35701874;657.48;0;24,09;22,00;65
32973;YA-DRIVE-001;0;55.96076147;37.35701872;657.48;0;24,011;22,00;65
32974;YA-DRIVE-001;0;55.96076145;37.35701869;657.48;0;24,065;22,00;65
32975;YA-DRIVE-001;0;55.96076142;37.35701869;657.48;0;24,072;22,00;65
32976;YA-DRIVE-001;0;55.96076138;37.35701868;657.48;0;24,071;22,00;65
32977;YA-DRIVE-001;0;55.96076135;37.35701871;657.48;0;24,084;22,00;65
32978;YA-DRIVE-001;0;55.96076131;37.35701872;657.48;0;24,015;22,00;65
32979;YA-DRIVE-001;0;55.96076125;37.35701873;657.48;0;24,044;22,00;65
32980;YA-DRIVE-001;0;55.96076120;37.35701875;657.48;0;24,096;22,00;65
32981;YA-DRIVE-001;0;55.96076116;37.35701876;657.48;0;24,056;22,00;65
32982;YA-DRIVE-001;0;55.96076110;37.35701877;657.48;0;24,042;22,00;65
32983;YA-DRIVE-001;0;55.96076105;37.35701876;657.48;0;24,037;22,00;65
32984;YA-DRIVE-001;0;55.96076103;37.35701874;657.48;0;24,002;22,00;65
32985;YA-DRIVE-001;0;55.96076098;37.35701873;657.15;0;24,022;22,00;65
32986;YA-DRIVE-001;0;55.96076096;37.35701873;657.15;0;24,072;22,00;65
32987;YA-DRIVE-001;0;55.96076091;37.35701873;657.15;0;24,07;22,00;65
32988;YA-DRIVE-001;0;55.96076086;37.35701873;657.15;0;24,051;22,00;65
