device_id;datetime;latitude;longitude;altitude;speed;battery_voltage;cabin_temperature;fuel_level
;;55.96075296;37.35699124;653.54;0;24,016;22;64
;;55.96075293;37.35699122;653.54;0;24,04;22;64
;;55.96075293;37.35699127;653.54;0;24,009;22;64
;;55.96075291;37.35699127;653.54;0;24,067;22;64
;;55.96075287;37.35699130;653.54;0;24,022;22;64
;;55.96075288;37.35699129;653.54;0;24,066;22;64
;;55.96075288;37.35699127;653.54;0;24,032;22;64
;;55.96075289;37.35699129;653.54;0;24,041;22;64
;;55.96075288;37.35699131;653.54;0;24,046;22;64
;;55.96075288;37.35699134;653.87;0;24,095;22;64
;;55.96075287;37.35699135;653.87;0;24,007;22;64
;;55.96075286;37.35699138;653.87;0;24,067;22;64
;;55.96075288;37.35699143;653.87;0;24,051;22;64
;;55.96075288;37.35699142;653.87;0;24,066;22;64
;;55.96075286;37.35699146;653.87;0;24,095;22;64
;;55.96075285;37.35699145;653.87;0;24,021;22;64
;;55.96075285;37.35699147;653.87;0;24,018;22;64
;;55.96075281;37.35699145;653.87;0;24,082;22;64
;;55.96075280;37.35699145;653.87;0;24,041;22;64
;;55.96075277;37.35699143;653.87;0;24,034;22;64
;;55.96075273;37.35699146;653.87;0;24,057;22;64
;;55.96075271;37.35699144;653.87;0;24,048;22;64
;;55.96075269;37.35699139;653.87;0;24,038;22;64
;;55.96075266;37.35699139;653.87;0;24,098;22;64
;;55.96075262;37.35699139;653.87;0;24,012;22;64
;;55.96075262;37.35699140;653.87;0;24,045;22;64
;;55.96075260;37.35699140;653.87;0;24,073;22;64
;;55.96075259;37.35699140;653.87;0;24,057;22;64
;;55.96075256;37.35699137;653.87;0;24,047;22;64
;;55.96075253;37.35699134;653.87;0;24,092;22;64
;;55.96075248;37.35699130;653.87;0;24,028;22;64
;;55.96075244;37.35699130;653.87;0;24,084;22;64
;;55.96075241;37.35699128;653.87;0;24,005;22;64
;;55.96075237;37.35699126;653.87;0;24,02;22;64
;;55.96075235;37.35699125;653.87;0;24,017;22;64
;;55.96075230;37.35699123;653.87;0;24,095;22;64
;;55.96075228;37.35699121;653.87;0;24,099;22;64
;;55.96075224;37.35699115;653.87;0;24,089;22;64
;;55.96075221;37.35699116;653.87;0;24,095;22;64
;;55.96075217;37.35699115;653.87;0;24,001;22;64
;;55.96075218;37.35699115;653.87;0;24,001;22;64
;;55.96075215;37.35699105;653.87;0;24,023;22;64
;;55.96075212;37.35699100;653.87;0;24,062;22;64
;;55.96075209;37.35699093;653.87;0;24,041;22;64
;;55.96075208;37.35699090;653.87;0;24,096;22;64
;;55.96075206;37.35699082;653.87;0;24,067;22;64
;;55.96075204;37.35699080;654.20;0;24,07;22;64
;;55.96075202;37.35699076;654.20;0;24,061;22;64
;;55.96075201;37.35699076;654.20;0;24,074;22;64
;;55.96075197;37.35699055;654.20;0;24,087;22;64
;;55.96075196;37.35699048;654.20;0;24,075;22;64
;;55.96075192;37.35699042;654.20;0;24,006;22;64
;;55.96075190;37.35699039;654.20;0;24,042;22;64
;;55.96075188;37.35699033;654.20;0;24,094;22;64
;;55.96075186;37.35699024;654.20;0;24,03;22;64
;;55.96075181;37.35699018;654.20;0;24,011;22;64
;;55.96075179;37.35699012;654.20;0;24,004;22;64
;;55.96075179;37.35699002;654.20;0;24,075;22;64
;;55.96075180;37.35698995;654.20;0;24,041;22;64
;;55.96075181;37.35698988;654.20;0;24,065;22;64
;;55.96075180;37.35698982;654.20;0;24,017;22;64
;;55.96075179;37.35698974;654.20;0;24,068;22;64
;;55.96075180;37.35698970;654.20;0;24,027;22;64
;;55.96075181;37.35698965;654.20;0;24,036;22;64
;;55.96075182;37.35698960;654.20;0;24,017;22;64
;;55.96075183;37.35698954;654.20;0;24,093;22;64
;;55.96075183;37.35698950;654.20;0;24,046;22;64
;;55.96075184;37.35698946;654.20;0;24,088;22;64
;;55.96075183;37.35698943;654.20;0;24,06;22;64
;;55.96075183;37.35698939;654.20;0;24,07;22;64
;;55.96075183;37.35698935;654.20;0;24,013;22;64
;;55.96075183;37.35698935;654.20;0;24,022;22;64
;;55.96075180;37.35698929;654.20;0;24,015;22;64
;;55.96075177;37.35698930;654.20;0;24,067;22;64
;;55.96075175;37.35698924;654.20;0;24,078;22;64
;;55.96075171;37.35698924;654.53;0;24,074;22;64
;;55.96075167;37.35698926;654.53;0;24,071;22;64
;;55.96075166;37.35698927;654.53;0;24,083;22;64
;;55.96075165;37.35698925;654.53;0;24,064;22;64
;;55.96075165;37.35698920;654.53;0;24,066;22;64
;;55.96075164;37.35698918;654.53;0;24,065;22;64
;;55.96075163;37.35698913;654.53;0;24,1;22;64
;;55.96075164;37.35698909;654.53;0;24,004;22;64
;;55.96075162;37.35698905;654.53;0;24,061;22;64
;;55.96075162;37.35698904;654.53;0;24,025;22;64
;;55.96075161;37.35698903;654.53;0;24,084;22;64
;;55.96075157;37.35698898;654.53;0;24,095;22;64
;;55.96075156;37.35698897;654.53;0;24,082;22;64
;;55.96075155;37.35698893;654.53;0;24,059;22;64
;;55.96075154;37.35698892;654.53;0;24,023;22;64
;;55.96075154;37.35698888;654.53;0;24,095;22;64
;;55.96075154;37.35698889;654.53;0;24,038;22;64
;;55.96075153;37.35698885;654.53;0;24,078;22;64
;;55.96075153;37.35698879;654.53;0;24,073;22;64
;;55.96075155;37.35698876;654.53;0;24,052;22;64
;;55.96075155;37.35698872;654.53;0;24,034;22;64
;;55.96075158;37.35698871;654.53;0;24,035;22;64
;;55.96075160;37.35698866;654.53;0;24,06;22;64
;;55.96075162;37.35698869;654.53;0;24,003;22;64
;;55.96075163;37.35698870;654.53;0;24,026;22;64
;;55.96075165;37.35698866;654.53;0;24,085;22;64
;;55.96075169;37.35698867;654.53;0;24,058;22;64
;;55.96075168;37.35698865;654.53;0;24,005;22;64
;;55.96075165;37.35698860;654.53;0;24,043;22;64
;;55.96075167;37.35698855;654.53;0;24,077;22;64
;;55.96075168;37.35698850;654.53;0;24,098;22;64
;;55.96075172;37.35698845;654.53;0;24,092;22;64
;;55.96075173;37.35698837;654.53;0;24,087;22;64
;;55.96075175;37.35698832;654.53;0;24,073;22;64
;;55.96075175;37.35698822;654.53;0;24,023;22;64
;;55.96075175;37.35698818;654.53;0;24,044;22;64
;;55.96075178;37.35698816;654.53;0;24,083;22;64
;;55.96075180;37.35698814;654.53;0;24,016;22;64
;;55.96075180;37.35698809;654.53;0;24,079;22;64
;;55.96075183;37.35698807;654.53;0;24,034;22;64
;;55.96075184;37.35698806;654.86;0;24,063;22;64
;;55.96075186;37.35698803;654.86;0;24,094;22;64
;;55.96075194;37.35698808;654.86;0;24,023;22;64
;;55.96075194;37.35698802;654.86;0;24,012;22;64
;;55.96075196;37.35698800;654.86;0;24,08;22;64
;;55.96075197;37.35698798;654.86;0;24,034;22;64
;;55.96075198;37.35698797;654.86;0;24,009;22;64
;;55.96075200;37.35698792;654.86;0;24,023;22;64
;;55.96075202;37.35698787;654.86;0;24,085;22;64
;;55.96075205;37.35698783;654.86;0;24,01;22;64
;;55.96075206;37.35698782;654.86;0;24,08;22;64
;;55.96075207;37.35698778;654.86;0;24,038;22;64
;;55.96075211;37.35698772;654.86;0;24,036;22;64
;;55.96075215;37.35698779;654.86;0;24,003;22;64
;;55.96075220;37.35698790;654.86;0;24,019;22;64
;;55.96075219;37.35698792;654.86;0;24,066;22;64
;;55.96075222;37.35698790;654.86;0;24,045;22;64
;;55.96075222;37.35698784;654.86;0;24,1;22;64
;;55.96075224;37.35698779;654.86;0;24,021;22;64
;;55.96075228;37.35698769;654.86;0;24,021;22;64
;;55.96075230;37.35698764;654.86;0;24,004;22;64
;;55.96075231;37.35698756;654.86;0;24,022;22;64
;;55.96075235;37.35698751;654.86;0;24,018;22;64
;;55.96075239;37.35698741;654.86;0;24,03;22;64
;;55.96075245;37.35698744;654.86;0;24,068;22;64
;;55.96075263;37.35698753;654.86;0;24,063;22;64
;;55.96075775;37.35698867;654.86;1;24,088;22;64
;;55.96076280;37.35699375;655.18;1;24,093;22;64
;;55.96077888;37.35701031;655.18;4;24,071;22;64
;;55.96081201;37.35704696;654.86;9;24,017;22;64
;;55.96085829;37.35710536;654.53;15;24,061;22;64
;;55.96091412;37.35718852;654.20;21;24,099;22;64
;;55.96097874;37.35729322;654.20;28;24,047;22;64
;;55.96105117;37.35741670;653.87;36;24,015;22;64
;;55.96113350;37.35755747;653.22;44;24,064;22;64
;;55.96122734;37.35771035;652.89;52;24,077;22;64
;;55.96133070;37.35787646;652.23;60;24,051;22;64
;;55.96144087;37.35805253;651.25;68;24,071;22;64
;;55.96155439;37.35823705;650.26;72;24,085;22;64
;;55.96166805;37.35842927;649.61;79;24,086;22;64
;;55.96178138;37.35862449;648.95;85;24,091;22;64
;;55.96189574;37.35882377;648.29;89;24,096;22;64
;;55.96201112;37.35902428;647.64;93;24,069;22;64
;;55.96212723;37.35922625;647.31;96;24,023;22;64
;;55.96224326;37.35943284;646.33;100;24,078;22;64
;;55.96235769;37.35964711;645.67;105;24,036;22;64
;;55.96247432;37.35985749;645.01;105;24,079;22;64
;;55.96259414;37.36006631;644.69;110;24,009;22;64
;;55.96271442;37.36027767;644.03;112;24,07;22;64
;;55.96283566;37.36049034;643.37;113;24,04;22;64
;;55.96295553;37.36070473;642.39;117;24,073;22;64
;;55.96307490;37.36092595;641.40;118;24,059;22;64
;;55.96319427;37.36114633;640.75;119;24,065;22;64
;;55.96331600;37.36136376;640.09;120;24,084;22;64
;;55.96343813;37.36158290;639.44;123;24,048;22;64
;;55.96356070;37.36180067;638.78;122;24,047;22;64
;;55.96368439;37.36201755;638.45;125;24,054;22;64
;;55.96380803;37.36223601;637.80;124;24,073;22;64
;;55.96393029;37.36245559;636.81;125;24,007;22;64
;;55.96405254;37.36267827;636.15;126;24,091;22;64
;;55.96417624;37.36289817;635.83;128;24,008;22;64
;;55.96429995;37.36311965;635.17;128;24,045;22;64
;;55.96442344;37.36334462;634.51;129;24,033;22;64
;;55.96454813;37.36357384;634.19;129;24,058;22;64
;;55.96467571;37.36379957;633.53;131;24,074;22;64
;;55.96480123;37.36402888;632.87;130;24,053;22;64
;;55.96492894;37.36425663;632.22;132;24,011;22;64
;;55.96505598;37.36448617;631.23;133;24,001;22;64
;;55.96518398;37.36471624;630.91;133;24,008;22;64
;;55.96531256;37.36494672;630.58;134;24,08;22;64
;;55.96544310;37.36517750;630.25;132;24,034;22;64
;;55.96557600;37.36540889;629.59;135;24,092;22;64
;;55.96570827;37.36564375;629.27;134;24,05;22;64
;;55.96584092;37.36588617;628.28;135;24,002;22;64
;;55.96597448;37.36612705;628.28;133;24,06;22;63
;;55.96610844;37.36636847;628.28;136;24,012;22;63
;;55.96624281;37.36661148;627.95;133;24,015;22;63
;;55.96637658;37.36685647;627.95;134;24,077;22;63
;;55.96651248;37.36710198;627.62;133;24,043;22;63
;;55.96665056;37.36734753;627.62;135;24,028;22;63
;;55.96678888;37.36759374;627.30;133;24,044;22;63
;;55.96692684;37.36784168;626.97;133;24,081;22;63
;;55.96706567;37.36809276;626.97;133;24,025;22;63
;;55.96720517;37.36834365;627.30;133;24,027;22;63
;;55.96734347;37.36859711;627.62;135;24,023;22;63
;;55.96747969;37.36884817;628.61;134;24,016;22;63
;;55.96761749;37.36909854;630.25;133;24,098;22;63
;;55.96775504;37.36935004;631.23;135;24,082;22;63
;;55.96789484;37.36960013;632.22;133;24,01;22;63
;;55.96803347;37.36984627;633.20;135;24,061;22;63
;;55.96817132;37.37009084;634.51;133;24,041;22;63
;;55.96830933;37.37033834;635.50;135;24,095;22;63
;;55.96844630;37.37058186;636.48;134;24,026;22;63
;;55.96858507;37.37082820;637.47;134;24,063;22;63
;;55.96872252;37.37106946;638.12;134;24,08;22;63
;;55.96885916;37.37130961;638.78;135;24,06;22;63
;;55.96899630;37.37154714;639.76;134;24,016;22;63
;;55.96913137;37.37178560;640.09;134;24,064;22;63
;;55.96926487;37.37202629;640.75;134;24,027;22;63
;;55.96939663;37.37226118;641.40;135;24,048;22;63
;;55.96952790;37.37249503;641.40;136;24,063;22;63
;;55.96965600;37.37272736;642.06;134;24,02;22;63
;;55.96978176;37.37295842;642.39;134;24,018;22;63
;;55.96990760;37.37318713;642.39;134;24,005;22;63
;;55.97002934;37.37340763;642.39;135;24,01;22;63
;;55.97014573;37.37361581;642.39;134;24,097;22;63
;;55.97025620;37.37381822;642.72;135;24,048;22;63
;;55.97036175;37.37401022;642.72;136;24,057;22;63
;;55.97046336;37.37419446;642.72;135;24,045;22;63
;;55.97056157;37.37437286;642.72;135;24,088;22;63
;;55.97065547;37.37454490;642.72;135;24,078;22;63
;;55.97074509;37.37471302;642.72;134;24,064;22;63
;;55.97083015;37.37487338;642.06;132;24,027;22;63
;;55.97091261;37.37503019;642.39;131;24,061;22;63
;;55.97099523;37.37518065;642.72;129;24,058;22;63
;;55.97108059;37.37532985;642.06;129;24,1;22;63
;;55.97116716;37.37547724;641.73;127;24,085;22;63
;;55.97125215;37.37562089;641.40;126;24,07;22;63
;;55.97132902;37.37575540;641.08;123;24,019;22;63
;;55.97139266;37.37589283;639.76;121;24,083;22;63
;;55.97144748;37.37603965;638.78;119;24,05;22;63
;;55.97149263;37.37620823;637.47;119;24,088;22;63
;;55.97153240;37.37637160;636.15;116;24,029;22;63
;;55.97156803;37.37652250;634.84;113;24,007;22;63
;;55.97160043;37.37668735;633.53;113;24,019;22;63
;;55.97167191;37.37678534;632.22;108;24,015;22;63
;;55.97179683;37.37686557;630.91;111;24,032;22;63
;;55.97190597;37.37694803;629.59;107;24,092;22;63
;;55.97199129;37.37701676;632.22;102;24,043;22;63
;;55.97207819;37.37714260;630.58;108;24,03;22;63
;;55.97217174;37.37727780;630.58;109;24,058;22;63
;;55.97226160;37.37743816;630.25;111;24,021;22;63
;;55.97236113;37.37761642;629.27;114;24,001;22;63
;;55.97246831;37.37779200;629.59;115;24,085;22;63
;;55.97258377;37.37797606;629.59;116;24,095;22;63
;;55.97270551;37.37816630;630.25;120;24,029;22;63
;;55.97283338;37.37837172;630.91;120;24,08;22;63
;;55.97296442;37.37859173;631.56;121;24,007;22;63
;;55.97309880;37.37882417;632.22;124;24,081;22;63
;;55.97323626;37.37906571;632.87;125;24,044;22;63
;;55.97337888;37.37931711;633.86;125;24,1;22;63
;;55.97352164;37.37957135;635.17;127;24,066;22;63
;;55.97366693;37.37983014;636.48;127;24,073;22;63
;;55.97381400;37.38009095;638.12;129;24,093;22;63
;;55.97396287;37.38035962;640.09;129;24,099;22;63
;;55.97411280;37.38063214;642.06;128;24,1;22;63
;;55.97426617;37.38090708;644.69;130;24,013;22;63
;;55.97442157;37.38118381;646.98;130;24,015;22;63
;;55.97457571;37.38146388;649.61;130;24,058;22;63
;;55.97473208;37.38174516;651.90;132;24,003;22;63
;;55.97488536;37.38202073;653.87;131;24,003;22;63
;;55.97504096;37.38229719;655.51;132;24,076;22;63
;;55.97519502;37.38257492;657.15;133;24,034;22;63
;;55.97534894;37.38285132;658.46;132;24,061;22;63
;;55.97550395;37.38312602;660.10;132;24,047;22;63
;;55.97566049;37.38339547;661.42;133;24,04;22;63
;;55.97581726;37.38365680;662.40;133;24,055;22;63
;;55.97597064;37.38390859;663.71;134;24,042;22;63
;;55.97611711;37.38415097;665.03;134;24,01;22;63
;;55.97625548;37.38438391;666.01;133;24,033;22;63
;;55.97638027;37.38460531;666.67;135;24,042;22;63
;;55.97649006;37.38480825;667.32;133;24,028;22;63
;;55.97658444;37.38498603;667.32;133;24,091;22;63
;;55.97666091;37.38513053;668.31;128;24,075;22;63
;;55.97671778;37.38523724;668.64;121;24,098;22;63
;;55.97675386;37.38530286;668.64;111;24,008;22;63
;;55.97677243;37.38533544;668.64;102;24,089;22;63
;;55.97677559;37.38534637;669.29;92;24,074;22;63
;;55.97677271;37.38534344;669.62;84;24,068;22;63
;;55.97676911;37.38533707;670.28;77;24,066;22;63
;;55.97676638;37.38532972;670.93;71;24,088;22;63
;;55.97676630;37.38532953;670.93;0;24,031;22;63
;;55.97676663;37.38533013;670.93;0;24,002;22;63
;;55.97677020;37.38533610;670.93;38;24,095;22;63
;;55.97679011;37.38533156;670.60;21;24,06;22;63
;;55.97681759;37.38530469;670.93;16;24,065;22;63
;;55.97683133;37.38524077;670.93;24;24,022;22;63
;;55.97681693;37.38516133;670.60;30;24,052;22;63
;;55.97677448;37.38507392;669.95;31;24,004;22;63
;;55.97671610;37.38497074;669.29;38;24,083;22;63
;;55.97664801;37.38485648;668.96;44;24,071;22;63
;;55.97656899;37.38471996;667.98;52;24,074;22;63
;;55.97648230;37.38456594;667.65;58;24,01;22;63
;;55.97638698;37.38439606;666.99;69;24,075;22;63
;;55.97628305;37.38420660;666.01;72;24,01;22;63
;;55.97616600;37.38399656;665.35;80;24,052;22;63
;;55.97604251;37.38377396;664.70;82;24,047;22;63
;;55.97591385;37.38354160;664.04;88;24,004;22;63
;;55.97577999;37.38329400;663.71;93;24,038;22;63
;;55.97564170;37.38304227;663.06;96;24,049;22;63
;;55.97549882;37.38278503;661.75;99;24,058;22;63
;;55.97535426;37.38252031;661.09;103;24,017;22;63
;;55.97520700;37.38225532;659.78;105;24,028;22;63
;;55.97505655;37.38198651;657.81;109;24,085;22;63
;;55.97490274;37.38171175;655.51;111;24,073;22;63
;;55.97474954;37.38143325;653.54;113;24,086;22;63
;;55.97459687;37.38115835;651.57;114;24,059;22;63
;;55.97444439;37.38088698;648.95;118;24,044;22;63
;;55.97429134;37.38061337;646.65;118;24,061;22;63
;;55.97413885;37.38033962;644.36;121;24,085;22;63
;;55.97398671;37.38006501;642.72;120;24,1;22;63
;;55.97383034;37.37979004;641.08;124;24,053;22;63
;;55.97367565;37.37951468;639.76;123;24,006;22;63
;;55.97352152;37.37924189;638.45;124;24,069;22;63
;;55.97337009;37.37897436;637.80;125;24,026;22;63
;;55.97322159;37.37871215;637.14;128;24,009;22;63
;;55.97307754;37.37846603;636.81;126;24,093;22;63
;;55.97294156;37.37823566;636.81;129;24,063;22;63
;;55.97281466;37.37802173;636.81;128;24,092;22;63
;;55.97269238;37.37783778;636.81;130;24,059;22;63
;;55.97257586;37.37769133;637.14;130;24,045;22;63
;;55.97246580;37.37758315;637.14;124;24,021;22;63
;;55.97236774;37.37749315;637.14;121;24,077;22;63
;;55.97228064;37.37740344;636.81;118;24,064;22;63
;;55.97220000;37.37730028;636.81;117;24,074;22;63
;;55.97212391;37.37718082;637.14;115;24,096;22;63
;;55.97204867;37.37704710;637.47;115;24,023;22;63
;;55.97196806;37.37690260;637.47;116;24,031;22;63
;;55.97188530;37.37675174;637.47;116;24,012;22;63
;;55.97179645;37.37659732;637.47;117;24,028;22;63
;;55.97170380;37.37643468;636.48;119;24,097;22;63
;;55.97161378;37.37625703;635.83;121;24,012;22;63
;;55.97152257;37.37607687;634.51;123;24,024;22;63
;;55.97142113;37.37590309;633.20;123;24,023;22;63
;;55.97131516;37.37572529;631.56;125;24,015;22;63
;;55.97122091;37.37555180;629.27;127;24,074;22;63
;;55.97111812;37.37537995;627.95;125;24,045;22;63
;;55.97102278;37.37525641;629.59;121;24,023;22;63
;;55.97092775;37.37509279;628.94;127;24,053;22;63
;;55.97084748;37.37492102;627.95;125;24,005;22;63
;;55.97077350;37.37475681;629.92;123;24,005;22;63
;;55.97071956;37.37458976;630.25;121;24,047;22;63
;;55.97066986;37.37445019;629.92;117;24,094;22;63
;;55.97063925;37.37429186;630.91;116;24,003;22;63
;;55.97060561;37.37414137;632.22;113;24,031;22;63
;;55.97056081;37.37399364;632.87;113;24,062;22;63
;;55.97049781;37.37384803;633.20;113;24,097;22;63
;;55.97042579;37.37368856;633.53;114;24,085;22;63
;;55.97034274;37.37352301;634.19;116;24,027;22;63
;;55.97024947;37.37335228;634.51;119;24,065;22;63
;;55.97014979;37.37317350;634.84;119;24,098;22;63
;;55.97004305;37.37298171;634.51;120;24,091;22;63
;;55.96992782;37.37277726;634.51;121;24,015;22;63
;;55.96980803;37.37256627;634.51;124;24,013;22;63
;;55.96968182;37.37234795;634.51;123;24,003;22;63
;;55.96954658;37.37212145;634.19;124;24,023;22;62
;;55.96940355;37.37188976;633.86;126;24,085;22;62
;;55.96925643;37.37165501;633.20;126;24,079;22;62
;;55.96911101;37.37141116;631.89;128;24,025;22;62
;;55.96897507;37.37116880;631.23;127;24,02;22;62
;;55.96884632;37.37092683;631.23;129;24,047;22;62
;;55.96872053;37.37069355;630.25;128;24,04;22;62
;;55.96859482;37.37046210;629.27;130;24,085;22;62
;;55.96846821;37.37023192;627.95;131;24,022;22;62
;;55.96833821;37.36999405;626.97;130;24,003;22;62
;;55.96820244;37.36974863;626.64;131;24,093;22;62
;;55.96806335;37.36949899;625.66;131;24,08;22;62
;;55.96791957;37.36924113;625.33;133;24,018;22;62
;;55.96777226;37.36897459;623.69;133;24,052;22;62
;;55.96761834;37.36869624;622.38;133;24,099;22;62
;;55.96746160;37.36841366;621.72;133;24,015;22;62
;;55.96730770;37.36813400;620.73;134;24,049;22;62
;;55.96715529;37.36786130;620.08;134;24,011;22;62
;;55.96700404;37.36759229;619.75;135;24,085;22;62
;;55.96685399;37.36732499;619.42;135;24,06;22;62
;;55.96670315;37.36705863;620.08;135;24,013;22;62
;;55.96655271;37.36679500;620.73;134;24,073;22;62
;;55.96640262;37.36653100;621.06;135;24,083;22;62
;;55.96625299;37.36626204;621.39;135;24,092;22;62
;;55.96610427;37.36599273;622.38;135;24,016;22;62
;;55.96595530;37.36572399;623.03;136;24,006;22;62
;;55.96580767;37.36546129;623.03;136;24,007;22;62
;;55.96566119;37.36520104;623.03;135;24,054;22;62
;;55.96551453;37.36493877;624.02;135;24,004;22;62
;;55.96536838;37.36468121;625.00;136;24,096;22;62
;;55.96522345;37.36442467;625.66;134;24,086;22;62
;;55.96507998;37.36416819;626.97;136;24,033;22;62
;;55.96493677;37.36391263;628.28;136;24,054;22;62
;;55.96479320;37.36365475;628.94;134;24,018;22;62
;;55.96464900;37.36339749;629.92;136;24,041;22;62
;;55.96450548;37.36313872;631.23;135;24,011;22;62
;;55.96436210;37.36287913;632.55;134;24,019;22;62
;;55.96421890;37.36261785;633.53;136;24,003;22;62
;;55.96407657;37.36235608;634.84;136;24,046;22;62
;;55.96393468;37.36209906;636.48;135;24,085;22;62
;;55.96379555;37.36184201;637.80;137;24,001;22;62
;;55.96365737;37.36158755;639.11;136;24,027;22;62
;;55.96352230;37.36133611;640.42;135;24,056;22;62
;;55.96338672;37.36108742;641.40;137;24,058;22;62
;;55.96325323;37.36083843;642.39;136;24,001;22;62
;;55.96311779;37.36059231;643.70;135;24,031;22;62
;;55.96298219;37.36034840;644.36;137;24,087;22;62
;;55.96284719;37.36010674;645.34;135;24,079;22;62
;;55.96271337;37.35986235;646.33;135;24,049;22;62
;;55.96257967;37.35961870;647.31;135;24,054;22;62
;;55.96244500;37.35937707;648.29;135;24,055;22;62
;;55.96231181;37.35913654;649.28;136;24,099;22;62
;;55.96217760;37.35889754;650.59;136;24,077;22;62
;;55.96204278;37.35865737;652.23;136;24,02;22;62
;;55.96190994;37.35841857;653.22;137;24,084;22;62
;;55.96177692;37.35818061;654.20;136;24,053;22;62
;;55.96164590;37.35794301;655.18;136;24,018;22;62
;;55.96151500;37.35770598;656.50;136;24,075;22;62
;;55.96138421;37.35746707;657.81;135;24,081;22;62
;;55.96125214;37.35722991;659.12;137;24,085;22;62
;;55.96111916;37.35699277;660.43;136;24,071;22;62
;;55.96098936;37.35675010;661.42;135;24,001;22;62
;;55.96085664;37.35650732;662.73;136;24,008;22;62
;;55.96072190;37.35626597;664.04;135;24,001;22;62
;;55.96058716;37.35602263;665.35;135;24,028;22;62
;;55.96045090;37.35577724;666.01;135;24,097;22;62
;;55.96031333;37.35552815;666.34;136;24,086;22;62
;;55.96017238;37.35528276;667.32;135;24,05;22;62
;;55.96002993;37.35503260;667.98;136;24,067;22;62
;;55.95988647;37.35478219;668.64;135;24,021;22;62
;;55.95974309;37.35453173;668.96;137;24,02;22;62
;;55.95959916;37.35427789;669.95;136;24,047;22;62
;;55.95945582;37.35402070;670.28;136;24,029;22;62
;;55.95931097;37.35375972;671.26;135;24,09;22;62
;;55.95916575;37.35349595;671.59;136;24,061;22;62
;;55.95902017;37.35323223;671.59;137;24,058;22;62
;;55.95887319;37.35296729;671.59;137;24,023;22;62
;;55.95872498;37.35270023;671.92;135;24,021;22;62
;;55.95857382;37.35243535;671.59;137;24,023;22;62
;;55.95842577;37.35216659;672.24;135;24,006;22;62
;;55.95827952;37.35190565;671.92;135;24,007;22;62
;;55.95813633;37.35165349;672.90;134;24,089;22;62
;;55.95799565;37.35140950;673.56;136;24,052;22;62
;;55.95785976;37.35116516;674.21;134;24,06;22;62
;;55.95772471;37.35092547;674.54;135;24,094;22;62
;;55.95759551;37.35068535;674.21;136;24,014;22;62
;;55.95747459;37.35044264;674.54;134;24,028;22;62
;;55.95736160;37.35019811;674.54;136;24,043;22;62
;;55.95725641;37.34995702;674.87;135;24,078;22;62
;;55.95716307;37.34971536;674.54;136;24,076;22;62
;;55.95707925;37.34947313;673.88;135;24,005;22;62
;;55.95700327;37.34923400;673.23;135;24,094;22;62
;;55.95693155;37.34899156;672.57;136;24,063;22;62
;;55.95686340;37.34874410;671.92;135;24,004;22;62
;;55.95679719;37.34849314;671.26;135;24,013;22;62
;;55.95673399;37.34823921;670.93;136;24,058;22;62
;;55.95667551;37.34797932;670.60;136;24,007;22;62
;;55.95662327;37.34771857;670.60;134;24,045;22;62
;;55.95657782;37.34745459;669.29;136;24,066;22;62
;;55.95653555;37.34718649;668.96;135;24,011;22;62
;;55.95649778;37.34691286;668.31;135;24,09;22;62
;;55.95646592;37.34663013;667.98;136;24,014;22;62
;;55.95643770;37.34634174;668.31;135;24,038;22;62
;;55.95641160;37.34605528;668.31;135;24,083;22;62
;;55.95639101;37.34576797;667.98;134;24,001;22;62
;;55.95637485;37.34548048;667.32;135;24,059;22;62
;;55.95636067;37.34519743;667.32;135;24,04;22;62
;;55.95634658;37.34491611;666.67;135;24,021;22;62
;;55.95633014;37.34464192;666.67;134;24,029;22;62
;;55.95631448;37.34437571;666.99;136;24,062;22;62
;;55.95630619;37.34411598;666.67;135;24,06;22;62
;;55.95630672;37.34386671;666.67;132;24,035;22;62
;;55.95631920;37.34361339;666.34;135;24,035;22;62
;;55.95633902;37.34336588;665.35;135;24,045;22;62
;;55.95636757;37.34311724;665.35;134;24,056;22;62
;;55.95640175;37.34286699;665.03;135;24,043;22;62
;;55.95644566;37.34262080;665.03;135;24,022;22;62
;;55.95650339;37.34238150;663.39;134;24,038;22;62
;;55.95656897;37.34215190;663.06;134;24,059;22;62
;;55.95663763;37.34194101;663.71;134;24,061;22;62
;;55.95670041;37.34175477;663.71;132;24,051;22;62
;;55.95675999;37.34159756;664.04;128;24,1;22;62
;;55.95681744;37.34146786;664.37;123;24,005;22;62
;;55.95687622;37.34135595;664.37;120;24,014;22;62
;;55.95693920;37.34124448;664.04;118;24,082;22;62
;;55.95701091;37.34112875;663.71;116;24,08;22;62
;;55.95708976;37.34100258;663.39;116;24,018;22;62
;;55.95717374;37.34086624;663.06;116;24,02;22;62
;;55.95726290;37.34072381;663.39;116;24,003;22;62
;;55.95735735;37.34057408;663.39;118;24,085;22;62
;;55.95745659;37.34041897;663.39;119;24,086;22;62
;;55.95756068;37.34026163;663.71;123;24,036;22;62
;;55.95766587;37.34010498;664.37;123;24,079;22;62
;;55.95777081;37.33995019;665.03;122;24,065;22;62
;;55.95787952;37.33979507;665.68;126;24,019;22;62
;;55.95798815;37.33963769;665.68;126;24,06;22;62
;;55.95809895;37.33947111;665.68;128;24,09;22;62
;;55.95821263;37.33929965;666.01;127;24,077;22;62
